id,title,release_date,release_year,release_month,status,primary_genre,genre_list,n_genres,budget,revenue,profit,roi,runtime,vote_average,vote_count,popularity,primary_company,company_list,n_production_companies,primary_country,country_list,n_countries,original_language,n_spoken_languages,has_homepage,n_keywords,keyword_list,director,n_directors,n_producers,n_writers,cast_size,lead_actor,top_3_cast,cast_n_female,cast_n_male,cast_n_unspecified_gender,crew_size,n_visual_effects_crew,n_camera_crew,n_sound_crew,franchise_status
522,Ed Wood,1994-09-27,1994.0,9.0,Released,Comedy,"['Comedy', 'Drama', 'History']",3,18000000,5887457,-12112543,0.3270809444444444,127.0,7.3,630,24.548633,Touchstone Pictures,['Touchstone Pictures'],1,United States of America,['United States of America'],1,en,1,False,23,"['individual', 'taxi', 'transsexuality', 'fortune teller', 'film business', 'film making', 'film producer', 'vororte', 'film maker', 'boxer', 'film director', 'oddball', 'celebrity', 'morphine', 'movie studio', 'los angeles', 'drug addict', 'cult director', 'theremin', 'handgun', 'trick or treating', 'actor', 'transvestite']",Tim Burton,1.0,3.0,3.0,68,Johnny Depp,"['Johnny Depp', 'Martin Landau', 'Sarah Jessica Parker']",10,39,19,52.0,2.0,2.0,5.0,Original
130150,Labor Day,2013-12-27,2013.0,12.0,Released,Drama,['Drama'],1,18000000,20275812,2275812,1.126434,111.0,6.7,299,17.683563,Mr. Mudd Production,"['Mr. Mudd Production', 'Indian Paintbrush', 'Right of Way Films']",3,United States of America,['United States of America'],1,en,1,False,2,"['escaped convict', 'depressed mom']",Jason Reitman,1.0,5.0,2.0,19,Josh Brolin,"['Josh Brolin', 'Kate Winslet', 'Gattlin Griffith']",7,11,1,46.0,2.0,1.0,8.0,Original
12246,Mongol: The Rise of Genghis Khan,2007-09-20,2007.0,9.0,Released,History,['History'],1,18000000,26527510,8527510,1.4737505555555557,120.0,6.5,158,10.1449,Kinokompaniya CTB,"['Kinokompaniya CTB', 'X-Filme Creative Pool', 'Andreevsky Flag Film Company', 'Kinofabrika', 'Eurasia Film Production']",5,Russia,"['Russia', 'Germany', 'Kazakhstan']",3,ru,2,False,2,"['mongolia', 'genghis khan']",Sergei Bodrov,1.0,2.0,1.0,27,Tadanobu Asano,"['Tadanobu Asano', 'Sun Honglei', 'Khulan Chuluun']",0,2,25,47.0,5.0,6.0,7.0,Original
13809,RockNRolla,2008-09-04,2008.0,9.0,Released,Action,"['Action', 'Crime', 'Thriller']",3,18000000,25739015,7739015,1.4299452777777777,114.0,6.9,836,31.887978,StudioCanal,"['StudioCanal', 'Dark Castle Entertainment', 'Toff Guy Films', 'Warner Bros.']",4,United Kingdom,['United Kingdom'],1,en,2,True,5,"['london england', 'gang leader', 'money', 'gang', 'crime']",Guy Ritchie,1.0,4.0,1.0,17,Mark Strong,"['Mark Strong', 'Tom Wilkinson', 'Toby Kebbell']",2,14,1,17.0,0.0,1.0,1.0,Original
27380,Megaforce,1982-06-25,1982.0,6.0,Released,Adventure,"['Adventure', 'Action', 'Science Fiction']",3,0,0,0,,99.0,3.5,15,1.110179,Golden Harvest Company,"['Golden Harvest Company', 'Northshore Investments Ltd.']",2,Hong Kong,"['Hong Kong', 'United States of America']",2,en,1,False,4,"['dictator', 'soldier', 'electronic music score', 'military unit']",Hal Needham,1.0,0.0,2.0,13,Barry Bostwick,"['Barry Bostwick', 'Michael Beck', 'Persis Khambatta']",1,5,7,16.0,0.0,1.0,1.0,Original
10549,Hamlet,1996-12-25,1996.0,12.0,Released,Drama,['Drama'],1,0,0,0,,242.0,7.3,117,9.814785,Castle Rock Entertainment,"['Castle Rock Entertainment', 'Turner Pictures (I)']",2,United Kingdom,"['United Kingdom', 'United States of America']",2,en,1,False,6,"['mother', 'shakespeare', 'denmark', 'loss of father', 'prince', 'madness']",Kenneth Branagh,1.0,1.0,2.0,29,Kenneth Branagh,"['Kenneth Branagh', 'Derek Jacobi', 'Julie Christie']",5,23,1,13.0,0.0,1.0,1.0,Original
33870,Mao's Last Dancer,2009-10-01,2009.0,10.0,Released,Drama,"['Drama', 'Romance']",2,25000000,20719451,-4280549,0.82877804,117.0,6.8,28,1.876811,Great Scott Productions Pty. Ltd.,['Great Scott Productions Pty. Ltd.'],1,Australia,['Australia'],1,en,2,True,5,"['costume', 'song', 'village', 'promise', 'ballet']",Bruce Beresford,1.0,0.0,0.0,13,Chi Cao,"['Chi Cao', 'Chengwu Guo', 'Wen Bin Huang']",3,6,4,1.0,0.0,0.0,0.0,Original
245703,Midnight Special,2016-02-18,2016.0,2.0,Released,Adventure,"['Adventure', 'Drama', 'Science Fiction']",3,18000000,6212282,-11787718,0.3451267777777778,112.0,6.2,694,32.717853,Warner Bros.,"['Warner Bros.', 'Faliro House Productions', 'Tri-State Pictures']",3,United States of America,['United States of America'],1,en,1,True,8,"['father son relationship', 'helicopter', 'fbi', 'motel', 'chase', 'child kidnapping', 'religious sect', 'goggles']",Jeff Nichols,1.0,2.0,1.0,36,Michael Shannon,"['Michael Shannon', 'Jaeden Lieberher', 'Joel Edgerton']",10,15,11,46.0,3.0,5.0,7.0,Original
10739,Anything Else,2003-08-27,2003.0,8.0,Released,Comedy,"['Comedy', 'Romance']",2,0,0,0,,108.0,6.2,149,8.945081,DreamWorks SKG,"['DreamWorks SKG', 'Granada Film Productions', 'Perdido Prod.', 'Canal+']",4,United Kingdom,"['United Kingdom', 'Netherlands', 'France']",3,en,1,False,5,"['psychoanalysis', 'comedian', 'relationship problems', 'advice', 'experience']",Woody Allen,1.0,1.0,1.0,23,Woody Allen,"['Woody Allen', 'Jason Biggs', 'Christina Ricci']",5,11,7,23.0,0.0,4.0,2.0,Original
127560,The Railway Man,2013-12-26,2013.0,12.0,Released,Drama,"['Drama', 'History']",2,18000000,22309223,4309223,1.239401277777778,116.0,6.7,273,13.916583,Archer Street Productions,"['Archer Street Productions', 'Lionsgate', 'Pictures in Paradise', 'Silver Reel', 'Latitude Media', 'Thai Occidental Productions']",6,Australia,"['Australia', 'United Kingdom']",2,en,1,False,10,"['post traumatic stress  disorder', 'japanese', 'world war ii', 'victim', 'autobiography', 'based on true story', 'history', 'revenge', 'redemption', 'torture']",Jonathan Teplitzky,1.0,3.0,3.0,34,Jeremy Irvine,"['Jeremy Irvine', 'Colin Firth', 'Stellan Skarsgård']",4,9,21,17.0,0.0,1.0,1.0,Original
37903,The White Ribbon,2009-05-21,2009.0,5.0,Released,Crime,"['Crime', 'Drama', 'Mystery']",3,15238800,0,-15238800,0.0,144.0,7.2,255,17.94739,Les Films du Losange,"['Les Films du Losange', 'Wega Film', 'Lucky Red', 'X-Filme Creative Pool']",4,Austria,"['Austria', 'France', 'Germany', 'Italy']",4,de,4,True,10,"['germany', 'child abuse', 'pastor', 'propaganda', 'children', 'punishment', 'small village', 'village people', 'east elbia', 'umerziehung']",Michael Haneke,1.0,4.0,2.0,84,Ursina Lardi,"['Ursina Lardi', 'Ulrich Tukur', 'Burghart Klaußner']",10,16,58,16.0,0.0,1.0,0.0,Original
396152,Restoration,2016-05-03,2016.0,5.0,Released,Horror,['Horror'],1,0,0,0,,90.0,5.3,11,2.525569,,[],0,,[],0,en,1,False,0,[],Zack Ward,1.0,0.0,2.0,4,Emily Roya O'Brien,"[""Emily Roya O'Brien"", 'Adrian Gaeta', 'Zack Ward']",1,1,2,3.0,0.0,0.0,0.0,Original
10017,The Wraith,1986-11-21,1986.0,11.0,Released,Romance,"['Romance', 'Science Fiction', 'Horror', 'Action', 'Crime']",5,2700000,3500000,800000,1.2962962962962965,93.0,5.9,108,10.47644,New Century Entertainment Corporation,"['New Century Entertainment Corporation', 'Alliance Entertainment', 'Turbo Productions']",3,United States of America,"['United States of America', 'Canada']",2,en,1,False,31,"['male nudity', 'female nudity', 'sex', 'killing', 'sheriff', 'car race', 'cemetery', 'shotgun', 'arizona', 'nudity', 'reincarnation', 'police', 'auto-tuning', 'street race', 'revenge', 'murder', 'car crash', 'alien', 'independent film', 'gang', 'motorcycle', 'violence', 'car chase', 'cult film', 'ghost', 'road movie', 'drag racing', 'roller skates', 'strange person', 'budweiser', 'turbo intercepter']",Mike Marvin,1.0,1.0,1.0,15,Charlie Sheen,"['Charlie Sheen', 'Nick Cassavetes', 'Sherilyn Fenn']",1,10,4,13.0,0.0,1.0,2.0,Original
11468,Salton Sea,2002-01-01,2002.0,1.0,Released,Drama,"['Drama', 'Mystery', 'Thriller']",3,18000000,676698,-17323302,0.0375943333333333,103.0,7.0,104,10.991281,Castle Rock Entertainment,"['Castle Rock Entertainment', 'Darkwoods Productions']",2,United States of America,['United States of America'],1,en,1,False,6,"['dual identity', 'identity', 'war on drugs', 'jazz musician', 'drug scene', 'neo-noir']",D.J. Caruso,1.0,4.0,1.0,18,Val Kilmer,"['Val Kilmer', ""Vincent D'Onofrio"", 'Adam Goldberg']",5,13,0,20.0,0.0,1.0,1.0,Original
193613,Metallica: Through the Never,2013-09-25,2013.0,9.0,Released,Music,['Music'],1,18000000,7972967,-10027033,0.4429426111111111,93.0,6.7,83,7.871686,Exclusive Media Group,"['Exclusive Media Group', 'Picturehouse Entertainment']",2,United States of America,['United States of America'],1,en,1,False,2,"['heavy metal', 'live concert']",Nimród Antal,1.0,0.0,5.0,7,Dane DeHaan,"['Dane DeHaan', 'Mackenzie Gray', 'James Hetfield']",0,5,2,8.0,0.0,1.0,0.0,Original
17436,The Informers,2008-11-05,2008.0,11.0,Released,Drama,['Drama'],1,18000000,382174,-17617826,0.0212318888888888,98.0,4.4,60,6.333869,Senator Entertainment Co,['Senator Entertainment Co'],1,Germany,"['Germany', 'United States of America']",2,en,1,True,10,"['sex', 'slice of life', 'hollywood', 'drug', 'hedonism', 'ensemble cast', 'child murder', '1980s', 'dysfunctional', 'intersecting lives']",Gregor Jordan,1.0,1.0,3.0,23,Billy Bob Thornton,"['Billy Bob Thornton', 'Kim Basinger', 'Mickey Rourke']",9,10,4,5.0,0.0,0.0,0.0,Original
43434,Carlos,2010-05-19,2010.0,5.0,Released,Crime,"['Crime', 'Drama', 'Thriller', 'History']",4,18000000,871279,-17128721,0.0484043888888888,338.0,6.7,50,1.138383,Egoli Tossell Film AG,"['Egoli Tossell Film AG', 'Canal+', 'Arte France', 'Films en Stock']",4,France,"['France', 'Germany']",2,en,8,False,7,"['gun', 'car bomb', 'miniseries', 'terrorism', 'opec', 'hostage situation', 'revolutionary']",Olivier Assayas,1.0,5.0,3.0,23,Edgar Ramírez,"['Edgar Ramírez', 'Alexander Scheer', 'Fadi Abi Samra']",5,3,15,17.0,0.0,2.0,0.0,Original
31166,I Come with the Rain,2009-05-14,2009.0,5.0,Released,Thriller,"['Thriller', 'Drama']",2,18000000,0,-18000000,0.0,114.0,5.6,20,8.266124,Central-Europa Film,"['Central-Europa Film', 'Canal+', 'TF1 International', 'Morena Films', 'Lumiere', 'LeBrocquy Fraser Productions', 'Better Wide']",7,France,"['France', 'Hong Kong', 'Ireland', 'Spain', 'United Kingdom']",5,en,1,False,0,[],Tran Anh Hung,1.0,1.0,1.0,6,Josh Hartnett,"['Josh Hartnett', 'Elias Koteas', 'Takuya Kimura']",1,5,0,3.0,0.0,0.0,0.0,Original
69848,One Man's Hero,1999-08-02,1999.0,8.0,Released,Western,"['Western', 'Action', 'Drama', 'History']",4,0,0,0,,121.0,9.3,2,0.910529,Filmax,"['Filmax', 'Silver Lion Films', 'Televisa S.A. de C.V.', 'Arco Films S.L', 'Hool/Macdonald Productions', 'Producciones San Patricia']",6,United States of America,"['United States of America', 'Mexico', 'Spain']",3,en,1,False,4,"['war', 'army', 'battlefield', 'chivalry']",Lance Hool,1.0,1.0,1.0,15,Tom Berenger,"['Tom Berenger', 'Joaquim de Almeida', 'Daniela Romo']",0,10,5,18.0,0.0,2.0,1.0,Original
8408,Day of the Dead,1985-07-19,1985.0,7.0,Released,Horror,"['Horror', 'Science Fiction']",2,3500000,34000000,30500000,9.714285714285714,96.0,6.9,270,18.025206,Dead Films,"['Dead Films', 'Laurel Entertainment', 'Toei']",3,United States of America,"['United States of America', 'Japan']",2,en,1,False,8,"['florida', 'insanity', 'disembodied head', 'zombie', 'disembowelment', 'horror movie remade', 'living dead', 'zombie apocalypse']",George A. Romero,1.0,1.0,1.0,39,Lori Cardille,"['Lori Cardille', 'Terry Alexander', 'Joseph Pilato']",1,8,30,8.0,0.0,1.0,1.0,Original
332411,I Am Wrath,2016-04-14,2016.0,4.0,Released,Action,"['Action', 'Crime', 'Drama', 'Thriller']",4,18000000,0,-18000000,0.0,92.0,4.5,179,10.144222,Patriot Pictures,"['Patriot Pictures', 'Vallelonga Productions', 'Vengeance is Mine Productions', 'Hannibal Classics']",4,United States of America,['United States of America'],1,en,1,False,7,"['revenge', 'murder', 'police corruption', 'violence', 'corrupt politician', 'barber', 'governer']",Chuck Russell,1.0,2.0,2.0,12,John Travolta,"['John Travolta', 'Christopher Meloni', 'Rebecca De Mornay']",4,5,3,54.0,1.0,6.0,6.0,Original
9389,Renaissance,2006-03-16,2006.0,3.0,Released,Action,"['Action', 'Animation', 'Science Fiction']",3,18000000,1831348,-16168652,0.1017415555555555,105.0,6.7,77,9.244181,Onyx Films,"['Onyx Films', 'Backup Films', 'France2 Cinéma', 'Centre National de la Cinématographie (CNC)']",4,France,"['France', 'United Kingdom', 'Luxembourg']",3,fr,2,False,20,"['paris', 'japanese', 'identity', 'underworld', 'monopoly', 'future', 'beauty', 'victim', 'dystopia', 'boss', 'police', 'president', 'animation', 'disappearance', 'cgi', 'black and white', 'theft', 'scientist', 'researcher', 'corporation']",Christian Volckman,1.0,3.0,3.0,15,Daniel Craig,"['Daniel Craig', 'Catherine McCormack', 'Romola Garai']",0,6,9,9.0,0.0,0.0,1.0,Original
9626,Red Sonja,1985-04-09,1985.0,4.0,Released,Adventure,"['Adventure', 'Fantasy', 'Action']",3,17900000,6948633,-10951367,0.3881917877094972,89.0,5.0,206,12.752463,Famous Films (II),"['Famous Films (II)', 'Metro-Goldwyn-Mayer (MGM)', 'Dino De Laurentiis Company']",3,Netherlands,"['Netherlands', 'United States of America']",2,en,1,False,7,"['monster', 'swordplay', 'queen', 'talisman', 'marvel comic', 'based on comic book', 'sword and sorcery']",Richard Fleischer,1.0,1.0,2.0,17,Arnold Schwarzenegger,"['Arnold Schwarzenegger', 'Brigitte Nielsen', 'Sandahl Bergman']",3,9,5,8.0,0.0,1.0,1.0,Original
75638,Red Lights,2012-03-02,2012.0,3.0,Released,Thriller,['Thriller'],1,14000000,13551174,-448826,0.967941,119.0,6.0,376,22.748174,First Generation Films,"['First Generation Films', 'Antena 3 Films', 'Televisió de Catalunya TV3', 'Canal+ España', 'Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)', 'Millennium Films', 'Nostromo Pictures', 'Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC)', 'Cindy Cowan Entertainment', 'La Sexta', 'Attitude Pinículas y Films A.I.E.']",11,Spain,"['Spain', 'United States of America']",2,en,1,False,3,"['paranormal', 'psychic', 'skepticism']",Rodrigo Cortés,1.0,2.0,1.0,18,Sigourney Weaver,"['Sigourney Weaver', 'Robert De Niro', 'Cillian Murphy']",5,8,5,8.0,0.0,0.0,1.0,Original
8363,Superbad,2007-08-17,2007.0,8.0,Released,Comedy,['Comedy'],1,20000000,121463226,101463226,6.0731613,113.0,7.0,2100,33.436092,Columbia Pictures,"['Columbia Pictures', 'Apatow Productions']",2,United States of America,['United States of America'],1,en,1,True,4,"['becoming an adult', 'high school', 'young people', 'one night']",Greg Mottola,1.0,2.0,2.0,53,Jonah Hill,"['Jonah Hill', 'Michael Cera', 'Christopher Mintz-Plasse']",14,26,13,16.0,0.0,1.0,1.0,Original
15670,Madea Goes to Jail,2009-02-16,2009.0,2.0,Released,Comedy,"['Comedy', 'Crime', 'Drama']",3,0,90508336,90508336,,103.0,6.4,52,3.107371,Lions Gate Films,"['Lions Gate Films', 'Tyler Perry Company, The']",2,United States of America,['United States of America'],1,en,1,True,1,['criminal'],Tyler Perry,1.0,1.0,1.0,14,Tyler Perry,"['Tyler Perry', 'Derek Luke', 'Keshia Knight Pulliam']",7,6,1,3.0,0.0,0.0,0.0,Original
290555,Wolves,2014-08-28,2014.0,8.0,Released,Horror,"['Horror', 'Action']",2,18000000,0,-18000000,0.0,90.0,5.7,82,7.922639,Copperheart Entertainment,"['Copperheart Entertainment', 'Entertainment One', 'Dark Hero Studios']",3,Canada,"['Canada', 'France']",2,en,1,False,2,"['adoption', 'werewolf']",David Hayter,1.0,0.0,1.0,8,Jason Momoa,"['Jason Momoa', 'Lucas Till', 'John Pyper-Ferguson']",4,4,0,3.0,0.0,0.0,0.0,Original
8328,Step Up 2: The Streets,2008-02-14,2008.0,2.0,Released,Music,"['Music', 'Drama', 'Romance']",3,23000000,150816700,127816700,6.557247826086956,98.0,6.5,640,28.973074,Summit Entertainment,"['Summit Entertainment', 'Offspring Entertainment', 'Touchstone Pictures']",3,United States of America,['United States of America'],1,en,2,False,11,"['underdog', 'competition', 'street gang', 'hip-hop', 'breakdance', 'insurgence', 'heart-throb', 'dancing scene', 'tap dancing', 'scholarship', 'ballet']",Jon M. Chu,1.0,4.0,3.0,13,Briana Evigan,"['Briana Evigan', 'Robert Hoffman', 'Will Kemp']",3,6,4,38.0,2.0,1.0,4.0,Franchise
10982,Hoodwinked!,2005-12-16,2005.0,12.0,Released,Animation,"['Animation', 'Comedy', 'Family']",3,15000000,51053787,36053787,3.4035858,80.0,5.9,479,23.980329,The Weinstein Company,"['The Weinstein Company', 'Kanbar Entertainment', 'Blue Yonder Films']",3,United States of America,['United States of America'],1,en,1,True,5,"['wolf', 'suspicion', 'little red riding hood', 'investigation', 'burglary']",Cory Edwards,3.0,4.0,3.0,15,Anne Hathaway,"['Anne Hathaway', 'Glenn Close', 'Jim Belushi']",2,13,0,13.0,0.0,0.0,2.0,Original
205,Hotel Rwanda,2004-09-11,2004.0,9.0,Released,Drama,"['Drama', 'History', 'War']",3,17500000,38000000,20500000,2.1714285714285717,121.0,7.5,793,28.60542,Lions Gate Films,"['Lions Gate Films', 'United Artists', 'Industrial Development Corporation of South Africa', 'Endgame Entertainment', 'Miracle Pictures', 'Sixth Sense Productions', 'Mikado Film', 'Inside Track Films']",8,Canada,"['Canada', 'United Kingdom', 'United States of America', 'Italy', 'South Africa']",5,en,2,True,14,"['rwanda', 'refugee', 'refugee camp', 'militia', 'murder', 'slaughter', 'dead body', 'atrocity', 'african', 'cruelty', 'violence', 'united nations', 'genocide in rwanda', 'death']",Terry George,1.0,4.0,4.0,28,Don Cheadle,"['Don Cheadle', 'Sophie Okonedo', 'Nick Nolte']",2,12,14,41.0,0.0,3.0,4.0,Original
1620,Hitman,2007-11-21,2007.0,11.0,Released,Action,"['Action', 'Crime', 'Drama', 'Thriller']",4,24000000,99965753,75965753,4.165239708333333,89.0,5.9,966,42.669304,Twentieth Century Fox Film Corporation,"['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Anka Film', 'EuropaCorp', 'Daybreak Productions', 'Prime Universe Productions']",6,France,"['France', 'United States of America']",2,en,3,True,17,"['assassin', 'secret identity', 'intelligence', 'soviet union', 'russia', 'celibacy', 'hitman', 'secret society', 'power', 'power takeover', 'adversary', 'government', 'execution', 'violence', 'killer', 'based on video game', 'secret formula']",Xavier Gens,1.0,4.0,1.0,11,Timothy Olyphant,"['Timothy Olyphant', 'Dougray Scott', 'Olga Kurylenko']",1,10,0,17.0,0.0,1.0,1.0,Original
175541,Black Nativity,2013-11-27,2013.0,11.0,Released,Drama,"['Drama', 'Music']",2,17500000,7018189,-10481811,0.4010393714285714,93.0,5.8,16,7.180403,Fox Searchlight Pictures,"['Fox Searchlight Pictures', 'Malvern Pictures']",2,United States of America,['United States of America'],1,en,1,True,6,"['musical', 'based on stage musical', 'woman director', 'based on the bible', 'nativity', 'christmas']",Kasi Lemmons,1.0,2.0,2.0,9,Forest Whitaker,"['Forest Whitaker', 'Angela Bassett', 'Jennifer Hudson']",3,4,2,14.0,0.0,1.0,2.0,Original
241254,The Prince,2014-08-22,2014.0,8.0,Released,Thriller,"['Thriller', 'Action']",2,18000000,266586800,248586800,14.810377777777775,93.0,4.6,218,21.638673,Grindstone Entertainment Group,"['Grindstone Entertainment Group', 'Emmett/Furla Films', 'Oasis Films', 'Aperture Entertainment']",4,United States of America,['United States of America'],1,en,1,False,5,"['mobster', 'justice', 'retired', 'missing', 'missing daughter']",Brian A Miller,1.0,4.0,2.0,25,Bruce Willis,"['Bruce Willis', 'Jason Patric', 'John Cusack']",5,9,11,49.0,1.0,1.0,2.0,Original
31932,City of Ghosts,2002-01-01,2002.0,1.0,Released,Thriller,['Thriller'],1,0,0,0,,116.0,5.4,18,2.64486,,[],0,United States of America,['United States of America'],1,en,1,False,0,[],Matt Dillon,1.0,0.0,2.0,9,Matt Dillon,"['Matt Dillon', 'James Caan', 'Natascha McElhone']",2,5,2,3.0,0.0,0.0,0.0,Original
1933,The Others,2001-08-02,2001.0,8.0,Released,Horror,"['Horror', 'Drama', 'Mystery', 'Thriller']",4,0,0,0,,101.0,7.4,1660,25.881355,Cruise/Wagner Productions,"['Cruise/Wagner Productions', 'Canal Plus', 'Sogecine', 'Las Producciones del Escorpion', 'Lucky Red', 'Dimension Films', 'Miramax']",7,Spain,"['Spain', 'United States of America', 'France', 'Italy']",4,en,2,False,6,"['nanny', 'haunted house', 'channel islands', 'parallel world', 'photosensitivity', 'spiritism']",Alejandro Amenábar,1.0,3.0,2.0,13,Nicole Kidman,"['Nicole Kidman', 'Christopher Eccleston', 'Alakina Mann']",5,6,2,67.0,5.0,5.0,9.0,Original
679,Aliens,1986-07-18,1986.0,7.0,Released,Horror,"['Horror', 'Action', 'Thriller', 'Science Fiction']",4,18500000,183316455,164816455,9.908997567567567,137.0,7.7,3220,67.66094,Twentieth Century Fox Film Corporation,"['Twentieth Century Fox Film Corporation', 'SLM Production Group', 'Brandywine Productions']",3,United Kingdom,"['United Kingdom', 'United States of America']",2,en,1,False,13,"['android', 'extraterrestrial technology', 'space marine', 'spaceman', 'cryogenics', 'vacuum', 'space colony', 'warrior woman', 'settler', 'space travel', 'colony', 'alien', 'xenomorph']",James Cameron,1.0,1.0,1.0,26,Sigourney Weaver,"['Sigourney Weaver', 'Michael Biehn', 'James Remar']",7,15,4,37.0,3.0,4.0,4.0,Original
